thread_id,user_id,msg_id,time,msg
1747678,61282,22,2019-11-23 18:45:23,信我，到時泛民一做柒事，班熱狗會即刻衝出嚟鞭你屍，屌人唔跟佢哋玩白票，投親共派
1747692,221265,9,2019-11-23 18:45:02,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區多謝🀄️槍手足邊個投白票/不投/投建制邊個就係同手足為敵
1747263,7292,485,2019-11-23 18:43:27,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1746924,35995,292,2019-11-23 18:43:21,"【廣傳】全世界都當區選喺港人對示威的公投。白票只會被當成中立撚。請認清區選真正意義。不要被仇恨支配。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747678,290393,20,2019-11-23 18:42:54,投白票 建制就可以贏 邊個叫投白票 唔係popo 就係五毛
1746761,221265,79,2019-11-23 18:42:37,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區
1747634,283385,177,2019-11-23 18:42:34,贏左再講，分化，白票既block
1747678,221265,18,2019-11-23 18:42:21,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區
1744787,221265,379,2019-11-23 18:42:05,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區
1747530,221265,148,2019-11-23 18:41:54,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區
1747489,59465,142,2019-11-23 18:41:30,錯係白票都唔投白票還白票 投白票即係參與咗選舉 而揀唔落手嘅原因可以有好多而杯葛係連投都唔投兩回事嚟
1743239,221265,41,2019-11-23 18:41:27,大話講100次會洗到腦 公投前夕要團結 小心不投撚白票撚投建制撚https://lih.kg/1747689- 分享自 LIHKG 討論區
1747698,57151,4,2019-11-23 18:40:55,唔通支持保皇？投白票同投保皇差唔多
1747489,91397,141,2019-11-23 18:40:07,冇人會分到投白票嘅人係港豬定係唔認可選舉嘅人反而願意暫時放低立場可以攞到唔少資源同國際輿論
1746092,241628,104,2019-11-23 18:40:06,推話投建制同白票的一定係mon po object
1747263,7292,482,2019-11-23 18:39:19,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747478,61282,47,2019-11-23 18:39:14,不公平變到白票根本弱智係唔公平，但都會照投
1747488,181156,24,2019-11-23 18:39:09,總之冇本土我就投白票，係咁多
1746761,297997,77,2019-11-23 18:38:36,投白票即係幫助對手
1747530,221089,144,2019-11-23 18:38:33,[img]https://na.cx/i/JHkG2Hf.png[/img]樓主3毛?_?投白票不如取消區選?_?:o)
1747698,94388,1,2019-11-23 18:38:02,投販民即陷害自己。你甘心睇住販民挾持民意，然後同港共／中聯辦deal、去英美代表香港人發聲？既然販民不代表你，而今次美國睇實個選舉，本土派應該投白票（驚被改票就廢票），唔好咁天真覺得美國一定要見到販民贏先做野。唔好唔記得販民曾經阻人舉美國旗，阻人衝立法會，泛民不單止從來無企係你果一邊，更加係你既敵人！
1747263,173552,480,2019-11-23 18:37:33,認真 勁多on仔叫人投白票
1747493,129924,31,2019-11-23 18:37:10,不白票 不癈票 不保皇
1747263,7292,476,2019-11-23 18:37:09,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1746761,17510,72,2019-11-23 18:36:34,白票真係好白痴:-(
1747184,189523,440,2019-11-23 18:35:16,簡單咁諗區選得泛民同建制兩大陣營你唔投泛民仲可以投邊個？唔投泛民 走去投建制？建制贏白票？建制贏（種票）投泛民？建制未必會輸 但至少可以拉近票數票數差距/歷屆對比都算係一種表態幾憎泛民都好 如果今屆咁都決定投白票真係好浪費好好珍惜僅有既投票機會:~(
1747543,307015,122,2019-11-23 18:33:09,[b][size=6][red]話撚知你投白票好投本土好投泛民都好，總之老閪出嚟就同全世界全宇宙全地球，就算死左見到閻羅王都係話我投撚左建制派！！！大大聲同人講香港亂夠，支持政府止暴制亂！！！[/red][/size=6][/b]
1747263,7292,471,2019-11-23 18:33:05,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747678,297997,4,2019-11-23 18:32:55,投白票即係幫助對手
1747493,45335,28,2019-11-23 18:32:39,我覺得唔可以咁講得罪講句 熱狗到今時今刻都係度分化我真係唔覺得佢地同路人以前都唔可以肯定 但而家呢個危急存亡之秋佢地仲係度𠝹票 叫人投白票 只會令我覺得佢地9成係鬼你可以覺得飯民係廢 老實講咁多年黎我都係咁覺得 最癲就係四方西同av仁入中聯辦個陣但佢地始終係隊友 一個不可或缺既隊友更何況佢地呢幾年都成長左唔少 連白鴿都冇咁左膠 識不割 老實講呢段時間佢地既表現我覺得係合格有突#yup##yup#如果投白票既只會完美助攻班建制狗 你可以揀你中目中既答案 每個人都有權揀自己心水 但如果最後係建制贏既 難聽啲咁講 咁你就係其中一個罪人你可能投得唔舒服 但無奈選舉就係一個咁既遊戲:)
1747680,19437,4,2019-11-23 18:31:44,要建制收皮，白票唔夠嫁，投建制對家啦#sowhat#pig
1747120,104652,485,2019-11-23 18:31:20,未有真正民主前，投白票同廢票完全打擊唔到建制投白/廢同送埋地區控制比班建制有咩分別？今次係要做個勢比外國睇
1747488,177047,15,2019-11-23 18:30:05,[size=6]白票黨，投票無用論者係鬼[/size=6]呢個係我地kick共狗ass既機會，now or never同埋邊個話投左票之後就可以大安旨意第二日香港有民主？
1747263,7292,468,2019-11-23 18:29:58,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747681,341560,1,2019-11-23 18:29:28,聽日投票日就係人都知但話投白票嗰啲人  麻煩你唔好咁做投白票姐係俾對家贏#haha#dog言歸正傳[img]https://na.cx/i/en48HAk.png[/img]呢個選區邊位候選人冇做嘢、邊位成日落區幫居民爭取嘢，大家心知肚明嘅真心想呢區好嘅選民 識做啦
1747678,761,2,2019-11-23 18:28:55,白票係5毛係度吹風2015年咪係又咁吹
1747265,29704,102,2019-11-23 18:28:41,投白票投共狗仆街死xx(#fuck#lm2
1747679,150962,1,2019-11-23 18:27:58,[img]https://na.cx/i/tUBOHx8.png[/img]仲諗緊泛民不滅 本土不生既契弟#heard#pig熱狗獨友口講拒絕大台 但呢家自己起隱形大台#haha#dog熱狗獨友口口聲聲話泛民係敵人 無可厚非但建制係主要敵人 泛民係次要敵人#:-[#dog熱狗獨友主次不分 泛民即使滅左 本土都霸唔曬非建制大台囉#touch#dog老實講投白票我都尊重 但投對家我就DLLM啦仲話投建制滅泛民再用美國既香港人權民主法案滅建制熱狗獨友係咪無腦架 #hehe#dog第一特朗普未簽 第二即使特朗普唔簽 參眾兩院三分二通過香港人權民主法案 你地知唔知法案係咩黎架 只要建制一生不踏入美國 不將資產入美國 根本乜事都無 班熱狗獨友係咪傻撚左?#ng#班陳雲熱狗獨友下下都諗美國真心想幫香港 美國當你地係中美貿易戰籌碼咋 懵撚!「法案可能被特朗普用作籌碼，加大力度向中國要價。特朗普曾要求中國人道地處理香港問題，同時警告如果在香港發生「任何壞事」，則可能對貿易談判不利」([url]https://www.bbc.com/zhongwen/trad/world-50486794[/url])最後一票不投建制派!!!  [img]https://na.cx/i/WMWi4Mt.png[/img]
1747184,104652,422,2019-11-23 18:27:43,未有真正民主前，投白票同廢票完全打擊唔到建制投白/廢同送埋地區控制比班建制有咩分別？今次係要做個勢比外國睇
1747263,35995,464,2019-11-23 18:26:37,"【廣傳】全世界都當區選喺港人對示威的公投。白票只會被當成中立撚。請認清區選真正意義。不要被仇恨支配。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747263,7292,463,2019-11-23 18:26:21,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747263,7292,461,2019-11-23 18:25:58,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1746154,35995,161,2019-11-23 18:25:55,"【廣傳】全世界都當區選喺港人對示威的公投。白票只會被當成中立撚。請認清區選真正意義。不要被仇恨支配。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747263,104652,460,2019-11-23 18:25:39,未有真正民主前，投白票同廢票完全打擊唔到建制投白/廢同送埋地區控制比班建制有咩分別？今次係要做個勢比外國睇
1747530,21394,132,2019-11-23 18:25:26,我開post原意係：各位睇到呢個標題之後，有咩直接反應呢？再從而反思下，投白票係實際政治下係有咩後果。Del post我就唔會㗎啦，道歉就會，亦都已經道咗。
1747599,35995,34,2019-11-23 18:25:07,"【廣傳】全世界都當區選喺港人對示威的公投。白票只會被當成中立撚。請認清區選真正意義。不要被仇恨支配。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747580,36157,143,2019-11-23 18:25:00,無論邊個選出都會有人之做野但宜家香港　最忌係有人變節我唔係當區我亦認同你講法如果我當區　我投都唔會去投白票投來做乜申：我一定支持左共對家，我自己果區 1 on 1，我一定係投ＤＡＢ對家，但我唔認為熱血公民係ＤＡＢ對家
1747265,104652,98,2019-11-23 18:23:37,未有真正民主前，投白票同廢票完全打擊唔到建制同送埋地區控制比班建制有咩分別？今次係要做個勢比外國睇
1747263,7292,459,2019-11-23 18:23:09,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747530,35995,129,2019-11-23 18:22:36,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747263,7292,453,2019-11-23 18:20:07,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747659,137109,1,2019-11-23 18:19:54,六月以來辛苦咗咁耐你同我講少少改變都冇 隻閪琼何妖老鼠芬可以笑笑口謝票慶祝勝利嘅話香港冇撚得救:)肯用成日時間去遊行表達意見 但唔肯用半個鐘投比同路人話撚知你熱狗泛民定本土 星期日請出嚟投票#hoho#叫人投白票投建制=助長奶共狗氣焰#fuck#你地等著聽星期一班藍屍又鳩叫沉默大多數止暴制亂支持嚴正執法啦
1747184,273619,410,2019-11-23 18:19:24,唔好投白票，唔好射落海堅持投建制對家！[img]https://na.cx/i/zZbOHA6.jpg[/img]
1747657,72009,1,2019-11-23 18:18:47,":~(臨終俾人打及輪姦, 之後拋落街及海死無全屍 , 佢地以後領不到票:~(你現在認輸 , 俾人誤導去投白票及對家 :-[ 好嬲呀"
1747599,58335,26,2019-11-23 18:18:46,如果輸左白票撚對家撚唔好問點解外國人唔再支持你地
1747530,281064,119,2019-11-23 18:18:40,[size=6]投白票只適合用係民主政制已成熟既國家係極權統治之下 白票只等同於助長惡勢力[/size=6]
1746996,19213,420,2019-11-23 18:18:37,[red][b][size=5]免費坐車投指定候選人 可能會觸犯法例各位公公婆婆入去記得白票扮投左就得千祺唔好以身試法[/size=5][/b][/red]
1747263,195211,451,2019-11-23 18:18:11,最討厭陳雲白票粉
1747653,273619,1,2019-11-23 18:18:06,我地要贏呢場運動一定唔可以投白票投白票就等於益左建制派諗下咁耐以黎犧牲左既手足我地一定要堅持，要贏呢場選舉，贏到政府同建制！[img]https://na.cx/i/gx54fVs.jpg[/img]
1747241,52943,179,2019-11-23 18:17:35,屌你老母呀白票狗死陷家啦仆街:)
1747263,7292,449,2019-11-23 18:17:18,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1745088,150625,894,2019-11-23 18:17:03,[member][member]希望大家聽日即使含淚都要投奶共派對家勿投白票 #adore#雖有後路但仍可努力[/member][/member]
1747630,58335,2,2019-11-23 18:16:29,[size=6][red]區議會選舉將會是民意的測試，以及打擊親建制陣營的一個機會。[/red][/size=6]如果輸左白票撚對家撚唔好問點解外國人唔再支持你地
1747263,7292,446,2019-11-23 18:15:44,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747263,273619,445,2019-11-23 18:15:16,唔好投白票，唔好射落海堅持投建制對家！
1747263,7292,443,2019-11-23 18:14:48,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747489,127532,117,2019-11-23 18:13:48,其實道理好簡單，果D投白票撚，我只能講一句，好撚蠢有人話投左票會令到香港人唔知咩係真正既民主呢個講法真係戇鳩到無倫知唔知咩係真民主係教育問題，我可以明知個選舉係假，但因為我有著數 (或唔想蝕底) 而投票，我投完之後唔通會唔記得左咩係真民主咩？況且，單單就區議會選舉既投票方法睇，其實唔見得點樣唔民主法你要拉到去成個香港政制黎講，夾硬話個政制唔民主，下面既所有選舉都係假，OK但如果咁既話，即係未有真普選之前，都會杯葛所有選舉咁未免係太低能喇依家有現成既方法同渠道去爭取抗爭成本，點解唔要？你唔要，你既對手要喎，結果又間接增加抗爭成本再講，既然你認為個選舉係假民主 (我唔知點解D人會咁諗)，咁點解你唔可以唔將佢視為選舉，而將佢視為一次抗爭方式？因為你太弱智？
1747263,208227,439,2019-11-23 18:13:44,去到呢個時候仲叫人投白票已經肯定係五毛:o)
1747265,38523,86,2019-11-23 18:13:41,一早講左投白票係保皇狗打手策略來
1747639,134141,4,2019-11-23 18:13:12,果區有本土投本土有泛民投泛民有熱狗投熱狗冇白票 冇廢票#drum#pig#drum#pig
1747624,81151,9,2019-11-23 18:13:01,收皮啦樓主！泛民議員喺立法會投棄權票，效果等於投反對票。區議會選民喺區舉投白票，效果等於投建制。
1747263,7292,435,2019-11-23 18:12:28,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747580,229916,104,2019-11-23 18:11:40,我住左長亨廿年，我諗我有資格講，熱狗插旗後個個weekend 都有擺街站幫老人家量血壓，小朋友畫畫，政績唔算多，但一定好過何婉婷。所以任何人話投白票/投建制，大家可以將佢當五毛處理
1747637,182387,1,2019-11-23 18:11:18,各位手足，無論如何，明天一定要投票。今日好多風向話要投白票同埋攬炒又話含淚投票好撚慘，更加話要投俾對家懲罰泛民。嗱，係健全民主制度我唔反對你點做。你要投咩人都得。但係而家係極不公平情況下團結一致好嗎？我由始至終都係呼籲不分化丶不割蓆，兄弟爬山，各自努力。我係好撚憎條梁耀忠條仆街，但係大局為重，今次投左民主派，到光復香港之時，我一定係煲底清算呢條仆街。應承我，明天11月24號投票，一緊不投建制派，票投民建聯，香港玩撚完。
1747265,35995,84,2019-11-23 18:11:03,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747263,7292,433,2019-11-23 18:10:48,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747358,35995,6,2019-11-23 18:10:41,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747293,91397,76,2019-11-23 18:10:37,已經冇下次佢地仲係用自己嘅睇法理解現實佢地投白票對政權嚟講就得賺咗一票就係民意逆轉 就係分化咩理由都係唔重要
1747635,68310,1,2019-11-23 18:10:26,我屌晒你地老母呀一開熱門十個十一個post都係分化post一個話泛民之前賣港唔想含淚投又一個人投白票[size=6][b][red]你地班仆街肯訓醒未？[/red][/b][/size=6]我話比你地聽[size=6][red]聽日投白票、廢票、因為冇本土既唔投泛民既呢班都係大仆街[/red][/size=6]理大手足仲係比班冷血癲狗圍緊城我地今次真係團結咁贏一次啦好冇？[size=6][red]光復香港！ 時代革命！[/red][/size=6]
1747263,70051,431,2019-11-23 18:10:09,熱狗好意思話人無做野你班熱狗共諜呢幾個月做到咩野大家心照啦臨選舉先死出黎叫人投白票？
1747054,279253,123,2019-11-23 18:09:17,一票都不能少#cn##cn#唔好投白票呀
1747580,35995,91,2019-11-23 18:08:40,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747263,7292,430,2019-11-23 18:08:26,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747543,35995,90,2019-11-23 18:07:46,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747580,45285,87,2019-11-23 18:07:21,打漏咗，大家應該知道白票廢票撚係邊度黎#haha#dog
1747599,35995,15,2019-11-23 18:07:02,"【廣傳】全世界都當區選喺港人對示威的公投。對家不斷放大上水老伯事件催票。白票只會被當成中立撚。請認清區選真正意義。CNN: After months of unrest, Hong Kong is holding a de facto referendum on protests"
1747493,3876,24,2019-11-23 18:07:01,其實真係咪撚再話投白票係鬼 每個人都有自己既選擇如果真係咁想泛民贏既唔該你真真正正咁落街幫佢地拉票 而唔係網上屌票 屌票絕對唔會幫到咩手至少依幾個月泛民班後生 所做既行動 為佢地贏返部分人既信任（至少我係）雖然我覺得佢地做得仲未夠好 但我唔覺投建制會攬抄到 我更加希望本土能夠抬頭 因為依種政治光譜先係最代表到我既聲音
1747263,7292,425,2019-11-23 18:06:06,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747580,45285,79,2019-11-23 18:05:30,呢d post就唔見哂d白票廢票撚#:)#dog#hehe#dog
1746839,234682,272,2019-11-23 18:04:47,我係咁諗 今次嘅區選有別以往 以前投白票迫泛民作出改變 我地有既係時間但依家真係殺到埋身 你都唔知仲有冇下次嘅選舉而建制一定係永遠嘅敵人 係冇得揀嘅情況下 打死都唔會益對家
1747263,7292,424,2019-11-23 18:04:32,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747263,28061,422,2019-11-23 18:04:09,投建制或白票都係仆街
1747120,146375,477,2019-11-23 18:02:43,我唔理你投唔投白票始終投咩票係你嘅自由但我只係知區選一輸一定會打擊抗爭氣氛為咗失去嘅手足我一定唔會投白票！#kill#pig
1743348,302791,118,2019-11-23 18:02:05,投白票要仆街
1747263,7292,420,2019-11-23 18:02:00,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747543,57480,84,2019-11-23 18:01:47,好耐啦10幾年啦，唔係點解每日150名額大陸睇得咁重要果D同鄉會，家庭團聚會，會用呢樣野黎使人做野又或者大陸親出左事，要你香港親戚做政治任務救佢再唔係就比利益你，等你升職快過火箭共產黨咁緊，反而香港D傻仔走去投白票，唉
1744973,129792,1165,2019-11-23 17:59:59,下大撚把投白票之後比人通過賣港議案，又要我比source?[369][369][369]
1747263,7292,418,2019-11-23 17:59:50,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747580,275243,46,2019-11-23 17:57:31,絕對底線：打死唔投保皇狗/白票
1747263,7292,413,2019-11-23 17:57:22,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
1747184,183332,383,2019-11-23 17:56:45,推，今日吹雞叫人投白票個堆kolxx(xx(
1747490,290991,14,2019-11-23 17:55:04,一票都不能少 唔好投白票投白票 唔投票即係幫班仆街獻世派助攻飯民要計數但唔係聽日全世界睇緊聽日我地係咪跪低呀
1747269,50457,15,2019-11-23 17:53:46,香港都差啲賴晒野，白票論真係好仆街的一套說法
1747263,7292,411,2019-11-23 17:52:35,D五毛block到我手都軟依家呢個時候應該要做咩你既選擇應該係點，都唔知既人真係好on9當你勇武覺得自己做唔到，話自己係和理非當你話做和理非都驚比人拉，話自己唔想上街當你有得投票時投白票，話自己唔想含淚投泛民我屌晒你地老母[size=6][b][red]投票，你既一票就可以改變到政治既生態[/red][/b][/size=6]我要建制班仆街輸！[red][b][size=6]我同緊你地班建制講緊野呀！收皮啦屌你老母賣港賊[/size=6][/b][/red]
