thread_id,user_id,msg_id,time,date,msg,opinion
1747158,300782,223,2019-11-23 15:00:12,2019-11-23,除咗種票 掌手雷好多香港人都唔投票或者亂投票 白票香港人係咁嘅質素,0
1747263,73276,13,2019-11-23 14:59:49,2019-11-23,你地有無見過廢老話「建制投政改甩碌」或者「老鼠曾提特赦」之類就話投白票唔信任建制？唔好分化自閹啦,0
1747259,251265,3,2019-11-23 14:58:23,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1747120,14652,213,2019-11-23 14:57:39,2019-11-23,投白票個d食屎啦是非不分泛民有不足，但都未衰到你要支持班垃圾建制,2
1747241,2210,50,2019-11-23 14:55:11,2019-11-23,香港人，不投白票！,2
1747120,204309,193,2019-11-23 14:54:09,2019-11-23,話投白票果d根本係手打手黎:o):o):o),2
1743989,251265,807,2019-11-23 14:54:08,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1747194,251265,13,2019-11-23 14:50:57,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1747232,214173,92,2019-11-23 14:47:22,2019-11-23,"預演林鄭:今屆區議會選舉有超過6成選民投票支持建制派議員,民意上支持政府止暴制亂,祈望美國立即停止香港人權及民主法案立法,停止干預香港事務,示威者請尊重民意停止任何違法行為,香港政府必定加強止步制亂以回應廣大民意放棄投票/投白票等於放棄道德高地讓政權任意踐踏,為極權政府護航O:-)",0
1747248,251265,3,2019-11-23 14:47:19,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1747120,11097,152,2019-11-23 14:44:24,2019-11-23,[red][size=6]香港人，不投白票！[/size=6][/red],2
1747241,11097,17,2019-11-23 14:44:09,2019-11-23,[red][size=6]香港人，不投白票！[/size=6][/red],2
1747120,205687,125,2019-11-23 14:37:51,2019-11-23,你可以投白票 不過唔好叫人投白票啦dllm 經過自我思考去做一樣野先真係民主自由 自己用腦諗下射唔射既理由啦,1
1743191,251265,73,2019-11-23 14:37:39,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745250,251265,553,2019-11-23 14:34:26,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1747120,319512,111,2019-11-23 14:34:13,2019-11-23,推，叫人投白票，話泛民係鬼全部都係5毛,2
1747120,19634,110,2019-11-23 14:34:12,2019-11-23,投票只需一個信念：不投建制不投白票,2
1747158,90692,150,2019-11-23 14:29:10,2019-11-23,好多白票撚出現,0
1747216,198401,1,2019-11-23 14:28:18,2019-11-23,[size=5][b][red]嗰啲乜嘢投建制同白票嗰啲都係鬼！雖然血債票償都係戇撚鳩但我都唔撚要見到建制垃圾！[/red][/b][/size=5],2
1747056,325599,12,2019-11-23 14:20:35,2019-11-23,不投白票，不投港共。只投民主派。,2
1747120,169646,42,2019-11-23 14:18:32,2019-11-23,"唔理泛民做唔做到野先起碼我地而家都有共同的敵人, 點解而家我地要去投白票, 去送保皇黨入閘?",0
1747068,277363,20,2019-11-23 14:02:47,2019-11-23,白票撚，唔撚投票既你地係最冇資格講五大訴求真係比你爭到真普選又點區議會都輸，真普選又一樣比共狗做特首,2
1747120,37350,23,2019-11-23 13:59:04,2019-11-23,投白票=on9,2
1747120,4931,11,2019-11-23 13:44:08,2019-11-23,班白票撚成日轉移視線。當區有本土咪投本土囉，無本土仲要二揀一情況，咁都叫人射落海 甚至投保皇。完全本末倒置。打殘保皇，再壯大本土對抗泛民唔得咩？,0
1747120,58998,1,2019-11-23 13:31:01,2019-11-23,因為有班人會自己玩分化，叫人投白票幫建制五個月以嚟，泛民起碼幫手搞咗幾次十萬人級同兩次百萬人級遊行，引起全世界注意必須承認佢地對普羅大眾係有號召力，而泛民支持者最少心態上都進化咗，會接受之前唔可能接受嘅抗爭武力泛民起碼支持五大訴求同無割蓆話泛民同建制一樣衰嘅，我真心唔知你係美化咗建制定醜化咗泛民，先可以將兩者拉做一樣區選政治現實係兩邊陣營一定要揀，如果得泛民同建制，我一定會揀泛民,0
1746951,277590,86,2019-11-23 13:30:25,2019-11-23,咁辛苦去投白票做咩，係屋企訓下覺好過啦,2
1747051,97989,52,2019-11-23 13:14:27,2019-11-23,咁就係比建制贏？投白票 已係表態 關你撚事你傻撚左？,0
1746154,335967,92,2019-11-23 13:13:46,2019-11-23,投白票幫民賤聯含la#mock#pig#mock#pig,2
1747023,335967,24,2019-11-23 13:00:42,2019-11-23,咪投白票:-[:-[,2
1746924,56425,125,2019-11-23 13:00:24,2019-11-23,死都要去投啊棄票白票廢票全家俾狗姦,2
1746839,20809,196,2019-11-23 12:41:02,2019-11-23,牙你老母閪:o)咁你解釋俾我聽點解咁撚多撚樣話唔投/投白票等於益撚左保皇狗,2
1746115,155682,11,2019-11-23 12:40:36,2019-11-23,"根本就好嚴峻, 好多區都係新人出戰, 呢班人之前冇落過區, 係7/8月開始先出現, 地區工作極少, 其實係難贏, 所以有票就要支持, 唔好成日鳩嗡咩白票.",2
1747023,64744,7,2019-11-23 12:37:29,2019-11-23,#no#dog白票不了,2
1746839,277282,183,2019-11-23 12:34:24,2019-11-23,本土>泛民>熱狗>白票>偽黃>建制,1
1746951,46148,59,2019-11-23 12:33:50,2019-11-23,投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎咁你想投咩,2
1746951,214173,37,2019-11-23 12:18:14,2019-11-23,"預演林鄭:今屆區議會選舉有超過6成選民投票支持建制派議員,民意上支持政府止暴制亂,祈望美國立即停止香港人權及民主法案立法,停止干預香港事務,示威者請尊重民意停止任何違法行為,香港政府必定加強止步制亂以回應廣大民意放棄投票/投白票等於放棄道德高地讓政權任意踐踏,為極權政府護航O:-)",0
1746761,67065,59,2019-11-23 12:15:45,2019-11-23,快D講解下唔投票 又無建議體制外有咩方法抗爭究竟可以點做定係投左白票 對件事有咩任務幫助 好想知道 求教,0
1744991,58998,69,2019-11-23 12:14:05,2019-11-23,泛民嘅柒嘢我唔再重覆，但我就試下理性分析下投泛民嘅用途事先聲明，個分析係假設咗得建制同泛民，你鐘意投本土係絕對無問題，主要係反駁投白票都唔投建制嘅論點1. 泛民號召力大過去五個月，好清楚見到泛民同民陣號召力幾驚人，佢地吹親雞都係十萬人計嘅遊行，由200萬人同之後和勇結合嘅30萬人九龍大遊行係集結人數同和理非放面，佢地真係現時其他力量無可取替代，我相信為義士籌款嘅能力都點都有幫助而且唔好睇少依種影響，好少人會由港豬一夜間邊勇武，泛民起碼俾咗個機會班和理非去進化2.地區宣傳基本上可以二元分析，一係就泛民，一係就建制，泛民唔會宣傳得好進取，但起碼唔會好似建制周圍散播仇恨唔好睇少對班中老年人嘅潛移默化，泛民起碼可以減少我地民意上嘅阻力3.政策否決有人話泛民入立法會做唔到嘢，但其中一點其實真係議席唔夠，如果議席增加到過半數，起碼佢地可以否決好多大白象政策(假設佢地到時唔180度轉軚)4.外界好容易將區選視作公投即使你覺得議席係廢，投比泛民點都好過投白票，因為如果好似上次得1/3議席，甚至年輕人投票率得3成，你自己諗下外界(包括歐美)會點理解個結果5. 投白票等於俾建制贏建制肯定係打壓運動嗰一邊，你幫建制，等於害自己友，基本上係無爭議上面各個points未必全部人都啱聽，但我地今次無得再揀，其實得一條路行贏輸我地控制唔哂，但唔好好似上屆咁年輕人投票率得三成,2
1746920,214173,8,2019-11-23 11:54:26,2019-11-23,"預演林鄭:今屆區議會選舉有超過6成選民投票支持建制派議員,民意上支持政府止暴制亂,祈望美國立即停止香港人權及民主法案立法,停止干預香港事務,示威者請尊重民意停止任何違法行為,香港政府必定加強止步制亂以回應廣大民意放棄投票/投白票等於放棄道德高地讓政權任意踐踏,為極權政府護航O:-)",2
1746789,29704,193,2019-11-23 11:52:00,2019-11-23,投白票同支持警暴係冇分別,2
1746952,58998,1,2019-11-23 11:49:25,2019-11-23,泛民嘅柒嘢我唔再重覆，但我就試下理性分析下投泛民嘅用途事先聲明，個分析係假設咗得建制同泛民，你鐘意投本土係絕對無問題，主要係反駁投白票都唔投建制嘅論點1. 泛民號召力大過去五個月，好清楚見到泛民同民陣號召力幾驚人，佢地吹親雞都係十萬人計嘅遊行，由200萬人同之後和勇結合嘅30萬人九龍大遊行係集結人數同和理非放面，佢地真係現時其他力量無可取替代，我相信為義士籌款嘅能力都點都有幫助而且唔好睇少依種影響，好少人會由港豬一夜間邊勇武，泛民起碼俾咗個機會班和理非去進化2.地區宣傳基本上可以二元分析，一係就泛民，一係就建制，泛民唔會宣傳得好進取，但起碼唔會好似建制周圍散播仇恨唔好睇少對班中老年人嘅潛移默化，泛民起碼可以減少我地民意上嘅阻力3.政策否決有人話泛民入立法會做唔到嘢，但其中一點其實真係議席唔夠，如果議席增加到過半數，起碼佢地可以否決好多大白象政策(假設佢地到時唔180度轉軚)4.外界好容易將區選視作公投即使你覺得議席係廢，投比泛民點都好過投白票，因為如果好似上次得1/3議席，甚至年輕人投票率得3成，你自己諗下外界(包括歐美)會點理解個結果5. 投白票等於俾建制贏建制肯定係打壓運動嗰一邊，你幫建制，等於害自己友，基本上係無爭議上面各個points未必全部人都啱聽，但我地今次無得再揀，其實得一條路行贏輸我地控制唔哂，但唔好好似上屆咁年輕人投票率得三成xx(,2
1746674,214173,38,2019-11-23 11:34:28,2019-11-23,"預演林鄭:今屆區議會選舉有超過6成選民投票支持建制派議員,民意上支持政府止暴制亂,祈望美國立即停止香港人權及民主法案立法,停止干預香港事務,示威者請尊重民意停止任何違法行為,香港政府必定加強止步制亂以回應廣大民意放棄投票/投白票等於放棄道德高地讓政權任意踐踏O:-)",0
1746904,277457,20,2019-11-23 11:33:56,2019-11-23,如果想投本土嗰啲，唔會更討厭建制咩?我當你討厭泛民多過建制咁你都唔係完全唔討厭建制喎你仲投票比佢?投咗對唔對得住本土? 又話和勇不分，齊上齊落?11月24號割一日 11月25又合返咁呀?就算你投白票，都係投梗票比每一個候選人，只係將將票分成多份，最大份就投咗比當選嗰個,0
1746789,92398,100,2019-11-23 11:08:40,2019-11-23,叫人投白票，投建制全部都係鬼，冇資格講不分化、不割蓆!你地諗下，今次咁都比建制贏，佢地會講支持佢地先係大多數，個運動可以立即收皮，國際仲點幫我地？,2
1744374,195211,1162,2019-11-23 11:08:17,2019-11-23,投完票必須馬上點出所有支持逃白票嘅人同埋page,2
1746858,269052,5,2019-11-23 11:02:56,2019-11-23,唔好將絕食同白票比，陳怕:~(:~(:~(:~(,0
1746789,114027,40,2019-11-23 10:49:48,2019-11-23,陳雲癲撚完未？呢個時候仲叫人投白票？幾千個手足犧牲你當係咩？,2
1746825,8511,9,2019-11-23 10:42:39,2019-11-23,"利申, 5年前我都主張焦土, 白票但今日既香港無籌碼去焦土",0
1746830,148357,1,2019-11-23 10:41:34,2019-11-23,"區選係有機會輸,而且機會唔細1. 因為場運動主要係後生仔,好多未夠18冇得投2. 種票, 配票3. 大量分化撚同""焦土撚"",寧投白票如果輸左,國際會認為一直示威追求既野唔係主流意見係好大鍋,就好難爭取國際支持",0
1746182,10487,1077,2019-11-23 10:19:02,2019-11-23,"樓主人地有講明 你鍾意投就投 唔阻你,你覺得泛民 做到野就投,事實係廿幾年 民主無進步過 比晒機會泛民啦. 建制唔投 泛民投唔落, 如果無撐前線 本土既 我投白票 有咩問題?",1
1745848,71428,177,2019-11-23 10:18:42,2019-11-23,"對家咁積極種票, 自己人就不斷吹要投白票, 真係笑撚死對面",2
1746773,9049,3,2019-11-23 10:06:56,2019-11-23,唔投票/投白票/投廢票=多謝支持獨裁暴政,2
1745546,293947,422,2019-11-23 10:04:41,2019-11-23,"其實個人覺得上界立法會宣誓玩得太盡,比人入到位,損失不少議席,變咗政府同建制啋你都傻,有乜政府提出D 議案就舉手攪掂,而家唔係話怪佢地,只係話選舉同樣重要,如果唔係,建制都唔會咁緊張,大家唔好唔投票,亦唔好投白票,投白票即係投降.",2
1745546,129828,414,2019-11-23 09:50:11,2019-11-23,推返上熱門不投白票 唔射落海,2
1746759,37796,1,2019-11-23 09:48:54,2019-11-23,唔會白票一定會含到時大家就知選贏左唔代表抗爭會贏,2
1746719,296083,1,2019-11-23 09:08:03,2019-11-23,光復香港 差你一票差好多應承我 唔好被分化 有咩投左票至講1124呢場區選 其實係一場民意既公投 如果你選擇放棄 投白票 只會益左民建聯 到時政府同建制派就會羅住呢個所謂「民意」繼續張牙舞爪 為所欲為香港已登記既選民只有410萬 當日我地可以有200萬人行出黎向政府說「不 」就算要含淚投泛民 星期日一樣做到記住 不分化 不割席 不篤灰 香港人齊上齊落 話比呢個政府聽咩係「民意」,0
1746600,265881,385,2019-11-23 07:56:02,2019-11-23,就係唔撚投你民賤聯同白票#touch#dog,2
1746654,50457,1,2019-11-23 07:55:09,2019-11-23,咁簡單的道理都仲要一堆on9撐白票論，呢班白票論同共狗立場一樣，就係共狗要贏呢場運動，所有戰場都要贏，全部都要贏要光復香港，就要贏晒所有戰場,2
1746522,267909,16,2019-11-23 03:30:29,2019-11-23,投白票等同送票比保皇依家對家就係做緊野,0
1746416,256059,15,2019-11-23 03:29:59,2019-11-23,班5毛又用呢 d 論述叫人唔好投票投白票 ....[sosad],2
1743989,251265,792,2019-11-23 01:46:56,2019-11-23,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1742954,277363,138,2019-11-23 01:43:00,2019-11-23,我真係唔明點解兩樣野唔可以同時進行街頭抗爭難聽啲講係香港好難成功支那寧願炒，都唔會放西式民主比你呢個係事實，除非强大到有軍火，夠兵推翻香港就係冇呢啲野，得火魔，連popo都唔撚驚既，莫講真槍老解呢場運動香港人進化左好多，但遠遠未夠體制外我地盡力進化，體制內都需要佢地去做野，你地明唔撚明?呢班白票撚成撚日都忽略哂中間既過程，直接想要個結果真係好撚戇鳩一句對個結果冇幫助就否定哂民主派民主派係好撚垃圾，佢地係和平抗爭支持者都未撚割勇武，你地就割鳩人先講乜野齊上齊落，講乜野唔割老實講，佢地一早可出黎屌鳩你地，割暴力佢地有冇咁做?難聽啲講，淨係黎明行動，佢地屌鳩你地阻人返工，佢攞幾多傳統游離票我係屋邨商場返工，好多師奶啊公啊婆係黃屌政府屌狗，但同時都屌埋你地阻人返工你地知唔知嫁?人地幫你就係奉旨，依嫁佢地要幫就理念不合選舉係零和遊戲，一係你死，一係我亡你班白票撚，唔撚投票既同通敵冇分別一直比資源對家做蛇齋餅糉，係屋邨滲透，自己勢力就一直冇壯大係我個區，十鳩幾年前輸撚左一獲民主派區議員到依嫁都翻唔到身啊婆識條撚政治，邊個派餅就投邊個嫁啦啲師奶邊個處理到屋企漏水就投邊個到今時今日有機會翻身啦，你班白票撚又唔撚投票，人地選舉機器全開，我地就割得就割輸真係理所當然。唔好以為我地好撚疊馬，好多仲係中學雞成人身份證都未撚有，投條撚嫁咋班啊公啊婆平時唔聲，訪問唔識做你問乜鳩佢都聽唔到，眼盲又睇唔到文宣淨係識入去cup個印投民建聯真係仲有好多呢啲人真心跪住求下班白票，唔去投票既都入去有本土投本土，冇既投民主派唔係要贏，係要建制輸到仆街,2
1746182,1761,729,2019-11-23 01:41:47,2019-11-23,其實講到最大分歧都係含撚投販民同白票[sosad],0
1746283,181943,5,2019-11-23 00:49:26,2019-11-23,我話撚知你投本土泛民定熱狗總之唔好白票就算最後真係出現𠝹票搞到建制贏睇返票數都反映到票源分佈係藍定黃多所以我唔撚介意你地投邊個總之唔好白票,2
1742954,61853,76,2019-11-23 00:48:37,2019-11-23,對選舉我只會講一樣野投素人本土販民熱狗白票唔投咩都好就係唔好再玩投琼子鼎鼎:o),1
1746182,181124,313,2019-11-23 00:24:39,2019-11-23,成班人話咩飯民都唔好 要投白票以示不滿大佬你會投白票 老人院啲掌心雷唔會架而家唔係有兩舊屎你有得揀唔食 係你唔選擇食舊無咁臭既就要被逼食舊生曬蟲既啊,2
1746121,246741,231,2019-11-22 23:48:28,2019-11-22,你投白票=藍贏,0
1745456,50479,908,2019-11-22 22:54:01,2019-11-22,冇後悔24號會投白票,1
1746052,321893,1,2019-11-22 22:19:52,2019-11-22,[red]焦土派朋友想投建制既，請你考慮投白票。[/red][gold]點解：[/gold]因為其實焦土既原意就是為左希望攬炒，專登俾建制壯大，香港人就會正式反抗。但喺其實時代革命開始後，香港人已經開始左反抗，而且仲有排都唔會完，所以再繼續投建制，仲有意義咩？再者，其實今次區選係變相公投，如果你地走去投建制，混餚視聽，國際以為香港仲有禁咁多親政府人士，你叫美國同其他國家點幫我地？投白票就係代表你不滿政府，亦不相信你該區既任何候選人。[gold]如果想投白票，要點投？[/gold]首先你一定要去投票，去投但投白票以表不滿，唔好唔去。但係唔好真係交張白票，因為當你交張白票，有可能俾不法人士幫你cup個印落去就變成有效票。所以可以全部候選人都cup曬印，就會成為白票。而如果你有好憎既候選人，你可以用個印狂cup佢個樣，cup到佢塊面黑曬，爽也！（投泛民唔想成為廢票既人千其唔好學）[red]利申：P牌，覺得有用既請幫手推[/red],1
1746047,333912,1,2019-11-22 22:18:00,2019-11-22,身邊有部分人係白票黨但係好想知佢地個論述係咩我認同泛民係仆街亦都係維穩既一部分因為佢地係幫手加多選舉既正當性但係唔係制度內抗爭又有幾多人肯制度外抗爭？而家制度外肯家有被捕風險連罷工都怕既香港人可以做到幾盡根本勇武係有瓶頸除非將所有野破壞黎個真攬炒唔係其實都要靠和理非黎個真罷工但係肯咁做既和班非有幾多咁我想問投白票令到個議會得返真小人下一步係咩？如果大家都唔願意體制外抗爭咁點🤔有人會話等美帝制裁但係美帝既反共國策都係呢幾年先改姐咁幾年前投白票既論述又係咩就算你話咩都唔做等美帝啦問題係同美帝接頭既咪又係泛民果班有見過美帝既人去同白票黨班人見面咩好想知唔投票射左落海建制上場啦咁之後點？#@_@#dog#@_@#dog#@_@#dog,0
1745783,52751,411,2019-11-22 22:00:22,2019-11-22,樓主用天琦做例子講得幾好又唔見你用熱狗論証下？BTW 支持思考過先投，同路人一票不投建制不投白票,2
1745783,12019,333,2019-11-22 21:10:29,2019-11-22,有本土梗係投本土啦咁如果淨係得建制同泛民兩個你揀咁你係咪要投白票?,0
1745914,205043,15,2019-11-22 21:08:53,2019-11-22,投白票=助攻獻世派自己諗,0
1745783,312332,265,2019-11-22 20:37:40,2019-11-22,投建制派=政府岩投泛民=起碼唔等於政府岩投獨立=起碼唔等於政府岩投白票棄票=比機會建制派贏你想講政府岩，定寧願立場不明，唔比政府有位入?[red]你唔係咁天真以為對手贏左，佢地唔會講呢次係公投，公道自在人心咁on9掛[/red],0
1745783,122391,264,2019-11-22 20:37:09,2019-11-22,你誤會左或者我講得唔好我無話投白票我只係想講自己見到部分素人有嘅問題就算打住獨派，都應該要落力去宣傳如果你話得獨派vs建制，咁當然投獨派但如果果區有泛民，唔係話你話自己獨立就說服到人投你我完全唔識你，你話你獨立就投你？,0
1745395,251265,34,2019-11-22 20:33:34,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜。,2
1745783,312332,248,2019-11-22 20:33:00,2019-11-22,投建制派=政府岩投泛民=起碼唔等於政府岩投獨立=起碼唔等於政府岩投白票棄票=比機會建制派贏[size=4]你想講政府岩，定寧願立場不明，唔比政府有位入?[/size=4],0
1745707,265233,38,2019-11-22 20:12:03,2019-11-22,[size=6]一票不投建制派 勿做白票撚 [/size=6],2
1745205,46148,34,2019-11-22 20:01:39,2019-11-22,投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎咁你想投咩,0
1745381,251265,403,2019-11-22 20:00:41,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1743989,251265,784,2019-11-22 19:57:43,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745686,251265,233,2019-11-22 19:50:16,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745621,251265,117,2019-11-22 19:49:27,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745456,251265,728,2019-11-22 19:45:25,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745608,251265,160,2019-11-22 19:45:10,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜,2
1745456,126329,694,2019-11-22 19:35:36,2019-11-22,又資源論 今時今日仲覺得班友入議會既錢係用黎幫抗爭者 你都係算撚數投返白票把啦:o),1
1745734,46148,13,2019-11-22 19:35:16,2019-11-22,1.投建制 你食屎投白票=投建制 你食屎投飯民 你食屎 但建制食埋一份投真手足唔洗食 建制食屎2. 以前選舉焦土引發送中令到而家香港人覺醒所以而家已經冇焦土可言因為啲土已經喺人地度對港豬嚟講佢唔Care對共狗嚟講多謝你送地畀佢 大把錢補地養更多豬所以而家要做嘅係主動打返啲地返嚟3.如何你想焦土覺醒港豬藍絲唔該係深藍區引狗放TG 咁樣仲快題外如果講焦土，而家打緊焦土嘅戰線係Poly U法案過左 只係喺自己地池放滿炸藥 只要共狗明攻入嚟 就會引爆－>香港人同共狗攬炒,0
1745546,173552,316,2019-11-22 19:34:27,2019-11-22,同意啊投白票=支持建制,0
1745734,38546,1,2019-11-22 19:10:30,2019-11-22,唔知唔俾焦土，但係投對家投白票絕非焦土。[img]https://na.cx/i/PzjwxEC.png[/img][img]https://na.cx/i/wTm65ZC.png[/img],0
1745209,131157,496,2019-11-22 19:10:20,2019-11-22,我會投白票,1
1745456,51411,581,2019-11-22 18:58:47,2019-11-22,我明明就係叫人唔好投白票 自己想投邊個自己揀#ng#前面啲人讚成就讚成  反對就反對 一直都理性討論去到10頁打後黎左班痴線佬搞事 嘈大交就話我開分化post:o),2
1745676,306853,1,2019-11-22 18:39:12,2019-11-22,"[red][b]你冚家玩撚完[/b][/red]你諗下 狗賊加薪 公務員加薪邊個控制?你話到事咩? 立法會話事呀到時親中果班只會攞納稅人錢買更多武器比狗用而家選區議會 你嫌泛民廢 投白票到時你嗰區 用你啲錢 起埋晒啲垃圾工程你怨都冇得怨呀!到時立法會輸到趴喺度通過埋23條 你連登都唔洗上啦你諗住單憑開花集會遊行阻止到呢啲野咩?你有能力阻止政府撥款比班狗咩?[b]泛民夠議席嘅話就有能力啦[/b]而你就有能力投票嘅淋病對住你地班人開花示威集會 佢完全唔撚care因為佢可以暴力鎮壓 開槍殺人唔洗負責但係現時制度上佢鎮壓唔到反對佢 甚至提出不信任動議嘅議員如果你同我講選舉冇用…[size=6]你明知唔夠班狗打架, 你又落去打 落去開花? [/size=6]你明知選舉有人種票 配票, 咁你係咪就唔投呀?如果你投白票 甚至投建制嘅 [size=6]你對得住咁多位手足咩?[/size=6][red][size=6][b]11月24號七點半 同我落去票站投佢老母! 踢走晒班奶共狗[/b][/size=6][/red]你被捕都有權投票呀 坐緊監你都投到呀!",2
1745546,129828,119,2019-11-22 18:10:55,2019-11-22,大家諗下 明明早幾個禮拜大家都話要選贏區選 俾人知真民意點解呢兩三日開始會吹白票風 咩人最想你地投白票？,0
1745456,82195,445,2019-11-22 18:09:45,2019-11-22,乜你覺得唔投票/白票甚至投建制就叫焦土？,0
1745611,323540,1,2019-11-22 18:06:57,2019-11-22,除左投白票同吊飯民，咩都唔做？[img]https://na.cx/i/4AO1UwO.jpg[/img],0
1745110,271365,126,2019-11-22 17:23:28,2019-11-22,其實今次區議會選舉嘅投票情況都係明年立法會選舉嘅重要指標尤其係經歷咗近半年嘅抗爭究竟「泛黃」同建制之間嘅勢力分佈同對上一次選舉有幾大轉變我個人覺得今次選舉嘅重要結果因為我地試過有二百萬人上街反惡法究竟當中有幾多人會出來投票係比之前所有民意調查都更能準確反影民意而且今次區議會選舉嘅結果亦都係俾「泛黃」議員一個更清晰嘅圖畫制訂明年立法會選舉嘅名單同配票策略⋯所以今次區選大家真係要盡量去投票我相信大家手足都會以大局為重每一票都係有相當重量嘅（題外話：投白票？投白票都係一種表態，但對大局無幫助。究竟手足嘅真正敵人係邊個？建制陣營？定係泛民？還是本土？我自己嘅立場係：建制一定係我嘅大敵，就算我唔係好鍾意民主黨嘅表現，但基於兩害取其輕，同埋「敵人嘅敵人係自己朋友」嘅考慮，我一定會將我果一票俾民主黨嘅候選人 [ 利申：我果區得兩條候選人，一個係老鼠芬嘅走狗，另一個係白鴿黨 ，二揀一，而白票或唔投票從來不是我嘅選項] ）我都認為夾硬將區選同五大訴求公投綑綁來推其實有啲危險如果當日上街嘅二百萬人，只得一半人出來投票政府都可以大大聲聲講「民意轉勢」（我唔相信特衰政府會好似鄭立所講間接承認區選係一次「公投」，大佬，北京唔會容忍/承認任可形式嘅「公投」，特衰政府又點會走出來柒呢⋯但係柒婆政府一定會用投票人數去大做文章，例如講下好多建制議員當選反映普遍市民支持「止暴制亂」乜乜乜⋯根本唔會提「公投」兩個字）,0
1745456,288699,271,2019-11-22 17:21:34,2019-11-22,唔會唔投唔投白票唔投𠝹票偽黃偽中立[size=6][b][gold]唔會益建制[/gold][/b][/size=6],2
1745456,2772,150,2019-11-22 16:58:56,2019-11-22,其實我唔撚明呢張圖貼黎有咩用佢地會內投票入面分哂陣營有哂人頭數佢一定係知到結果先投白票抗議但係你而家投區議會總數幾多人投票未知建制種幾多票又未知咁都拎得黎比較請問你讀邊間弱智學校架由朝見撚到晚係咪以為自己張圖好撚啜核?廢撚事屌你係驚你發現自己係弱智仔咋,0
1745259,41998,334,2019-11-22 16:48:41,2019-11-22,呢兩日擺明有班人係度帶風向話投保皇狗，投白票xx(xx(xx(,0
1745096,218313,16,2019-11-22 16:47:31,2019-11-22,每次選舉前熱狗就會出黎叫人投白票真係好撚煩 #shocking#pig,2
1745280,60831,6,2019-11-22 16:16:56,2019-11-22,今次區選一輸政府就大條道理打民意牌:)仲係度屌嚟屌去，投白票嗰班唔該去驗智商,2
1743989,251265,770,2019-11-22 16:04:41,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜，大大力推,2
1743989,251265,769,2019-11-22 16:04:02,2019-11-22,企圖抹黑民主派，呼籲手足投白票一律視為共諜，大大力推,2
1745176,312332,335,2019-11-22 15:34:51,2019-11-22,票投建制派=食一舊好臭既屎，之後幾十年日日要食屎票投賤人派=食舊無咁臭既屎，之後可能反抗成功唔洗食咁多屎投白票棄票=任人魚肉投賤人可能會不爽，可能會毀滅呢場運動，但總不能叫人直接食最臭既屎掛今時今日既局面，係被逼一係投共一係反共唔好成日幻想左右逢源，左右逢源既時代已經過去牆頭草只會最後左右不是人……,2
1742020,312332,96,2019-11-22 15:34:37,2019-11-22,票投建制派=食一舊好臭既屎，之後幾十年日日要食屎票投賤人派=食舊無咁臭既屎，之後可能反抗成功唔洗食咁多屎投白票棄票=任人魚肉投賤人可能會不爽，可能會毀滅呢場運動，但總不能叫人直接食最臭既屎掛今時今日既局面，係被逼一係投共一係反共唔好成日幻想左右逢源，左右逢源既時代已經過去牆頭草只會最後左右不是人……,2
1743061,13594,2011,2019-11-22 15:11:38,2019-11-22,白票撚屌你老母,2
1745234,4931,5,2019-11-22 14:22:51,2019-11-22,仲有拎一班on9 話唔相信制度，投白票抗議xx(想投白票嘅，咪直接認自己想投保蝗黨囉。,2
1744991,221265,47,2019-11-22 14:09:54,2019-11-22,今日見到不少真正連登仔開嘅「以正視聽」post 正皮同支持多過哂分化白票post 好欣慰,2
1744067,206413,245,2019-11-22 14:00:59,2019-11-22,你邏輯真係好有問題喎:o)搵個區議員同奀星比係咩玩法唔好講咩大原則 而家打緊仗我哋講實際嘅所有話唔投周偉雄嘅人 喺度我淨係問一個問題：[red][b][size=5]而家票就一定要投，咁你想我投1號𠝹票狗定係2號民賤聯定係白票/廢票？[/size=5][/b][/red]答唔到又或者俾唔到理據嘅話就唔洗再推#bye#此po已無討論價值,0
